,Names,Intelligence,Strength,Speed,Durability,Power,Combat,Tier,Abilities,Creators
794,Black Lantern,90,100,100,100,100,100,70,"['Absorption', 'Accelerated Healing', 'Acid Resistants', 'Afterimage Creation', 'Agility', 'Animation', 'Black Hole Manipulation', 'Causality Resistance', 'Clairvoyance Resistance', 'Cold Resistance', 'Corruption', 'Cosmic Awareness', 'Creation', 'Dark Arts', 'Dark Matter Manipulation', 'Darkforce Manipulation', 'Death Manipulation', 'Death Touch', 'Dexterity', 'Dimensional Awareness', 'Dimensional Travel', 'Electricity Absorption', 'Emotional Power Up', 'Empathy', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Embodiment', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Existence Erasure Resistance', 'Explosion Manipulation', 'Fire Resistance', 'Flight', 'Force Fields', 'Grim Reaping', 'Heat Resistance', 'Immortality', 'Indomitable Will', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Lantern Power Ring', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Necromancy', 'Phasing', 'Pocket Dimensions', 'Portal Creation', 'Power Absorption', 'Power Absorption Immunity', 'Power Mimicry', 'Power Mimicry Immunity', 'Power Nullifier', 'Precognition', 'Projection', 'Radiation Absorption', 'Radiation Control', 'Radiation Immunity', 'Reflexes', 'Regeneration', 'Resurrection', 'Self-Sustenance', 'Soul Resistance', 'Spaceflight', 'Spatial Awareness', 'Spatial Manipulation', 'Stamina', 'Statistics Amplification', 'Summoning', 'Teleportation', 'Time Manipulation Resistance', 'Time Travel', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vision - X-Ray', 'Weapon Creation', 'Weapon Summoning', 'Weapons Master', 'Accelerated Development', 'Aura', 'Corruption Resistance', 'Curse Resistance', 'Electricity Resistance', 'Extrasensory Perception', 'Heat Generation', 'Hellfire Resistance', 'Illumination', 'Illusion Resistance', 'Illusions', 'Intangibility', 'Invisibility', 'Magic Resistance', 'Matter Absorption', 'Mind Control', 'Mind Control Resistance', 'Perception Manipulation', 'Possession Resistance', 'Reactive Power Level', 'Reality Warping', 'Reality Warping Resistance', 'Sealing', 'Subjective Reality', 'Telepathy', 'Telepathy Resistance']",DC Comics
795,Black Lantern,0,0,0,0,0,0,0,,DC Comics
796,Black Lantern,80,100,100,100,100,90,60,"['Absorption', 'Accelerated Healing', 'Age Manipulation', 'Animation', 'Berserk Mode', 'Bloodlust', 'Body Puppetry', 'Cold Resistance', 'Corruption', 'Corruption Resistance', 'Curse Manipulation', 'Curse Resistance', 'Danger Sense', 'Darkforce Manipulation', 'Durability', 'Electricity Absorption', 'Electricity Resistance', 'Element Control', 'Emotional Power Up', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Embodiment', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Thievery', 'Existence Erasure Resistance', 'Fate Resistance', 'Fire Control', 'Fire Resistance', 'Flight', 'Force Fields', 'Heat Generation', 'Heat Resistance', 'Hellfire Resistance', 'Illusion Resistance', 'Illusions', 'Immortality', 'Immortality Negation', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Lantern Power Ring', 'Longevity', 'Madness Manipulation', 'Magic Resistance', 'Matter Manipulation', 'Mind Control Resistance', 'Molecular Manipulation', 'Necromancy', 'Plot Manipulation Resistance', 'Portal Creation', 'Power Absorption Immunity', 'Power Mimicry Immunity', 'Power Sense', 'Radiation Immunity', 'Rage Inducement', 'Rage Power', 'Reality Warping Resistance', 'Regeneration', 'Resurrection', 'Self-Sustenance', 'Shadow Manipulation', 'Soul Manipulation', 'Soul Resistance', 'Space Survivability', 'Spaceflight', 'Spatial Awareness', 'Stamina', 'Summoning', 'Super Speed', 'Super Strength', 'Telepathy Resistance', 'Teleportation', 'Time Manipulation Resistance', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Unholy Resistance', 'Vision - Cryo', 'Vision - Heat', 'Vision - Infrared', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vision - Thermal', 'Vision - X-Ray', 'Weapon Creation', 'Weapon Summoning', 'Weapon-based Powers', 'Zombie Physiology', 'Ability Shift', 'Absolute Condition', 'Accelerated Development', 'Adaptation', 'Afterimage Creation', 'Agility', 'Animated Shadow', 'Astral Projection', 'Astral Trap', 'Astral Travel', 'Attack Negation', 'Attack Reflection', 'Avatar Creation', 'Banish', 'Black Hole Manipulation', 'Bone Manipulation', 'Bullet Time', 'Causality Resistance', 'Clairvoyance Resistance', 'Cloaking', 'Cloning', 'Cosmic Awareness', 'Damage Boost', 'Damage Reduction', 'Damage Transferal', 'Death Manipulation', 'Death Touch', 'Dimensional Awareness', 'Dimensional Travel', 'Duplication', 'Durability Negation', 'Holy Resistance', 'Homing Attack', 'Information Analysis', 'Insanity', 'Intangibility', 'Invisibility', 'Laser Manipulation', 'Levitation', 'Life Manipulation', 'Marksmanship', 'Matter Absorption', 'Melting', 'Memory Manipulation', 'Mind Blast', 'Mind Control', 'Non-Physical Interaction', 'Omnilingualism', 'Pain Manipulation', 'Paralysis', 'Phasing', 'Possession', 'Possession Resistance', 'Power Absorption', 'Power Nullifier', 'Power Suit', 'Precognition', 'Preparation', 'Projection', 'Psionic Powers', 'Radar Sense', 'Radiation Absorption', 'Radiation Control', 'Reactive Power Level', 'Reality Warping', 'Reflexes', 'Regeneration Negation', 'Separation', 'Shapeshifting', 'Size Changing', 'Sleep Manipulation', 'Smoke Manipulation', 'Spatial Communication', 'Stands', 'Stealth', 'Super Breath', 'Telekinesis', 'Telepathy', 'Terrakinesis', 'The Black', 'Time Manipulation', 'Time Travel', 'Timeframe Control', 'Transformation', 'Underwater breathing', 'Unholy Manipulation', 'Weapons Master']",DC Comics
797,Black Lantern,0,0,0,0,0,0,0,,DC Comics
798,Black Lantern,0,0,0,0,0,0,0,,DC Comics
799,Black Lantern,0,0,0,0,0,0,0,,DC Comics
800,Black Lantern,75,100,100,100,100,60,70,"['Accelerated Healing', 'Afterimage Creation', 'Agility', 'Animation', 'Attack Negation', 'Attack Reflection', 'Berserk Mode', 'Cold Resistance', 'Corruption', 'Cosmic Awareness', 'Creation', 'Damage Boost', 'Damage Reduction', 'Damage Transferal', 'Death Manipulation', 'Death Touch', 'Deconstruction', 'Dexterity', 'Dimensional Awareness', 'Durability', 'Electricity Resistance', 'Emotional Power Up', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Existence Erasure', 'Existence Erasure Resistance', 'Explosion Manipulation', 'Fear Manipulation', 'Fire Resistance', 'Flight', 'Force Fields', 'Heat Generation', 'Heat Resistance', 'Illumination', 'Illusion Resistance', 'Immortality', 'Indomitable Will', 'Insanity', 'Intelligence', 'Interstellar Travel', 'Lantern Power Ring', 'Marksmanship', 'Master Martial Artist', 'Mind Control Resistance', 'Omnilingualism', 'Pain Manipulation', 'Pain Suppression', 'Physical Anomaly', 'Pocket Dimensions', 'Portal Creation', 'Possession Resistance', 'Power Absorption', 'Power Suit', 'Projection', 'Radiation Immunity', 'Rage Inducement', 'Rage Power', 'Regeneration', 'Resurrection', 'Sealing', 'Self-Sustenance', 'Space Survivability', 'Spatial Awareness', 'Stamina', 'Summoning', 'Super Speed', 'Super Strength', 'Toxin and Disease Resistance', 'Vision - X-Ray', 'Weapon Creation', 'Weapon Summoning', 'Willpower Inducement', 'Willpower Manipulation', 'Accelerated Development', 'Acid Resistants', 'Acrobatics', 'Age Manipulation', 'Clairvoyance Resistance', 'Corruption Resistance', 'Curse Resistance', 'Dimensional Travel', 'Disguise Resistance', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Touch', 'Fear Inducement', 'Hacking', 'Hellfire Resistance', 'Invulnerability', 'Levitation', 'Longevity', 'Phasing', 'Photographic Reflexes', 'Power Absorption Immunity', 'Power Modification', 'Power Nullifier', 'Power Sense', 'Psionic Powers', 'Radiation Absorption', 'Radiation Control', 'Reactive Power Level', 'Reality Warping Resistance', 'Reflexes', 'Soul Resistance', 'Statistics Amplification', 'Stealth', 'Telepathy Resistance', 'Time Manipulation Resistance', 'Time Travel', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Invisibility', 'Magic Resistance', 'Master Tactician', 'Matter Manipulation', 'Molecular Manipulation', 'Zombie Physiology']",DC Comics
801,Black Lantern,0,0,0,0,0,0,0,,DC Comics
802,Black Lantern,0,0,0,0,0,0,0,,DC Comics
803,Black Lantern,0,0,0,0,0,0,0,,DC Comics
804,Black Lantern,90,30,100,100,100,50,70,"['Adaptation', 'Agility', 'Bullet Time', 'Cold Resistance', 'Death Manipulation', 'Dexterity', 'Dimensional Travel', 'Durability', 'Electrokinesis', 'Endurance', 'Energy Absorption', 'Energy Constructs', 'Energy Embodiment', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Fire Resistance', 'Flight', 'Heal', 'Heat Generation', 'Heat Resistance', 'Immortality', 'Intelligence', 'Invisibility', 'Jump', 'Longevity', 'Radiation Immunity', 'Reflexes', 'Resurrection', 'Speed Force', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Toxin and Disease Resistance', 'Vibration Manipulation', 'Accelerated Healing', 'Afterimage Creation', 'Aura', 'Black Hole Manipulation', 'Corruption', 'Darkforce Manipulation', 'Death Touch', 'Electricity Resistance', 'Elemental Transmogrification', 'Energy Blasts', 'Energy Manipulation', 'Enhanced Sight', 'Existence Erasure Resistance', 'Force Fields', 'Intangibility', 'Interstellar Travel', 'Matter Manipulation', 'Mind Control Resistance', 'Necromancy', 'Phasing', 'Portal Creation', 'Possession', 'Possession Resistance', 'Power Absorption', 'Power Augmentation', 'Projection', 'Reality Warping', 'Sealing', 'Self-Sustenance', 'Shapeshifting', 'Spatial Awareness', 'Telepathy Resistance', 'Teleportation', 'Time Manipulation', 'Time Manipulation Resistance', 'Time Travel', 'Timeframe Control', 'Vortex Creation', 'Wind Control']",DC Comics
805,Black Lantern,0,0,0,0,0,0,0,,DC Comics
806,Black Lantern,0,0,0,0,0,0,0,,DC Comics
807,Black Lantern,0,0,0,0,0,0,0,,DC Comics
808,Black Lantern,0,0,0,0,0,0,0,,DC Comics
809,Black Lantern,0,0,0,0,0,0,0,,DC Comics
810,Black Lantern,0,0,0,0,0,0,0,,DC Comics
811,Black Lantern,100,100,100,100,100,90,80,"['Absorption', 'Accelerated Healing', 'Adaptation', 'Agility', 'Animal Control', 'Astral Projection', 'Astral Trap', 'Astral Travel', 'Attack Negation', 'Attack Reflection', 'Aura', 'Awakened Power', 'Banish', 'Black Hole Manipulation', 'Blood Manipulation', 'Bloodlust', 'Bone Manipulation', 'Bullet Time', 'Camouflage', 'Chi Manipulation', 'Clairvoyance Resistance', 'Cloning', 'Cold Resistance', 'Conceptual Manipulation', 'Corruption Resistance', 'Cosmic Awareness', 'Creation', 'Cryokinesis', 'Curse Manipulation', 'Curse Resistance', 'Darkforce Manipulation', 'Data Manipulation', 'Death Manipulation', 'Death Touch', 'Density Control', 'Dexterity', 'Dimension Storage', 'Dimensional Awareness', 'Dimensional Travel', 'Dream Manipulation', 'Durability', 'Electricity Absorption', 'Electricity Resistance', 'Element Control', 'Elemental Transmogrification', 'Endurance', 'Energy Absorption', 'Energy Blasts', 'Energy Constructs', 'Energy Embodiment', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Thievery', 'Enhanced Touch', 'Exorcism', 'Explosion Manipulation', 'Extrasensory Perception', 'Fate Manipulation', 'Fate Resistance', 'Fear Manipulation', 'Fire Control', 'Fire Resistance', 'Flight', 'Food Manipulation', 'Force Fields', 'Grim Reaping', 'Heat Generation', 'Heat Resistance', 'Hellfire Resistance', 'Higher Dimensional Manipulation', 'Holy Resistance', 'Illusion Resistance', 'Immortality', 'Indomitable Will', 'Information Analysis', 'Intelligence', 'Invulnerability', 'Lantern Power Ring', 'Levitation', 'Madness Manipulation', 'Magic Absorption', 'Magic Resistance', 'Matter Absorption', 'Matter Manipulation', 'Memory Manipulation', 'Mind Control Resistance', 'Molecular Manipulation', 'Morality Manipulation', 'Necromancy', 'Nothingness Aspect Manifestation', 'Pain Manipulation', 'Phasing', 'Pocket Dimensions', 'Portal Creation', 'Possession Resistance', 'Power Absorption', 'Power Absorption Immunity', 'Power Bestowal', 'Power Nullifier', 'Precognition', 'Preparation', 'Probability Manipulation', 'Quantum Manipulation', 'Radiation Absorption', 'Reality Warping Resistance', 'Regeneration', 'Sand Manipulation', 'Shadow Manipulation', 'Sleep Manipulation', 'Smoke Manipulation', 'Soul Manipulation', 'Soul Resistance', 'Sound Manipulation', 'Spaceflight', 'Spatial Manipulation', 'Stamina', 'Statistics Amplification', 'Telepathy Resistance', 'Time Manipulation', 'Time Manipulation Resistance', 'Time Travel', 'Timeframe Control', 'Toxin and Disease Resistance', 'Unholy Resistance', 'Vibration Manipulation', 'Void Manipulation', 'Willpower Manipulation', 'Acausality', 'Accelerated Development', 'Afterimage Creation', 'Age Manipulation', 'Causality Manipulation', 'Chain Manipulation', 'Chaos Manipulation', 'Cloth Manipulation', 'Damage Boost', 'Damage Reduction', 'Damage Transferal', 'Deconstruction', 'Electrokinesis', 'Empathy', 'Existence Erasure', 'Existence Erasure Resistance', 'Holy Manipulation', 'Information Manipulation', 'Intangibility', 'Interstellar Travel', 'Invisibility', 'Lava Manipulation', 'Law Manipulation', 'Life Manipulation', 'Mind Control', 'Molecular Combustion', 'Molecular Dissipation', 'Molecular Immobilization', 'Organic Manipulation', 'Paralysis', 'Physics Manipulation', 'Power Augmentation', 'Power Mimicry', 'Power Sense', 'Psychometry', 'Reality Warping', 'Reflexes', 'Self-Sustenance', 'Sense Manipulation', 'Spatial Awareness', 'Spatial Communication', 'Statistics Reduction', 'Status Effect Inducement', 'Transformation', 'Transmutation', 'Truth Manipulation']",DC Comics
812,Black Lantern,0,0,0,0,0,0,0,,DC Comics
813,Black Lantern,0,0,0,0,0,0,0,,DC Comics
814,Black Lantern,0,0,0,0,0,0,0,,DC Comics
815,Black Lantern,0,0,0,0,0,0,0,,DC Comics
816,Black Lantern,0,0,0,0,0,0,0,,DC Comics
817,Black Lantern,0,0,0,0,0,0,0,,DC Comics
818,Black Lantern,0,0,0,0,0,0,0,,DC Comics
819,Black Lantern,0,0,0,0,0,0,0,,DC Comics
820,Black Lantern,0,0,0,0,0,0,0,,DC Comics
821,Black Lantern,80,100,100,100,100,100,80,"['Absorption', 'Acausality', 'Accelerated Development', 'Accelerated Healing', 'Adaptation', 'Age Manipulation', 'Agility', 'Anti-Gravity', 'Astral Projection', 'Attack Reflection', 'Awakened Power', 'Berserk Mode', 'Bloodlust', 'Bullet Time', 'Chaos Manipulation', 'Clairvoyance', 'Cloaking', 'Cold Resistance', 'Corruption Resistance', 'Cosmic Awareness', 'Damage Boost', 'Damage Reduction', 'Damage Transferal', 'Death Manipulation', 'Death Touch', 'Density Control', 'Dexterity', 'Dimensional Travel', 'Durability', 'Durability Negation', 'Electricity Resistance', 'Emotional Power Up', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Embodiment', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Existence Erasure Resistance', 'Fire Resistance', 'Flight', 'Force Fields', 'Grim Reaping', 'Heat Generation', 'Heat Resistance', 'Hellfire Resistance', 'Immortality', 'Insanity', 'Intelligence', 'Interstellar Travel', 'Invisibility', 'Invulnerability', 'Jump', 'Lantern Power Ring', 'Longevity', 'Magic Resistance', 'Matter Absorption', 'Molecular Manipulation', 'Molecular Oscillation', 'Necromancy', 'Portal Creation', 'Power Sense', 'Power Suit', 'Pressure Points', 'Quantum Manipulation', 'Radiation Absorption', 'Radiation Immunity', 'Rage Power', 'Reality Warping', 'Reality Warping Resistance', 'Reflexes', 'Regeneration', 'Resurrection', 'Self-Sustenance', 'Shockwaves Generation', 'Spaceflight', 'Stamina', 'Subjective Reality', 'Super Breath', 'Super Speed', 'Super Strength', 'Teleportation', 'Time Manipulation', 'Time Manipulation Resistance', 'Time Travel', 'Timeframe Control', 'Toxin and Disease Resistance', 'Unholy Resistance', 'Vaporising Beams', 'Vibration Manipulation', 'Vision - Heat', 'Vision - Microscopic', 'Vision - Night', 'Vision - X-Ray', 'Clairvoyance Resistance', 'Curse Resistance', 'Deconstruction', 'Dimensional Awareness', 'Electrokinesis', 'Element Control', 'Entropy Projection', 'Existence Erasure', 'Illusion Resistance', 'Indomitable Will', 'Intangibility', 'Levitation', 'Life Manipulation', 'Master Martial Artist', 'Master Tactician', 'Mind Control Resistance', 'Morality Manipulation', 'Photographic Reflexes', 'Possession Resistance', 'Power Mimicry', 'Power Mimicry Immunity', 'Power Modification', 'Psionic Powers', 'Soul Resistance', 'Telepathy', 'Telepathy Resistance', 'Terrakinesis', 'Vision - Telescopic', 'Vortex Creation', 'Weapon-based Powers', 'Wind Control']",DC Comics
822,Black Lantern,75,100,100,100,100,80,70,"['Absorption', 'Accelerated Healing', 'Adaptation', 'Afterimage Creation', 'Agility', 'Animation', 'Black Hole Manipulation', 'Blood Manipulation', 'Bloodlust', 'Bullet Time', 'Cold Resistance', 'Corruption', 'Corruption Resistance', 'Creation', 'Darkforce Manipulation', 'Death Manipulation', 'Dexterity', 'Dimensional Awareness', 'Dimensional Travel', 'Durability', 'Durability Negation', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Extrasensory Perception', 'Fire Resistance', 'Flight', 'Heat Generation', 'Heat Resistance', 'Immortality', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Lantern Power Ring', 'Necromancy', 'Portal Creation', 'Projection', 'Radiation Immunity', 'Resurrection', 'Sealing', 'Self-Sustenance', 'Spaceflight', 'Statistics Amplification', 'Summoning', 'Super Speed', 'Super Strength', 'Teleportation', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Underwater breathing', 'Weapon Creation', 'Weapons Master', 'Attack Reflection', 'Clairvoyance Resistance', 'Cosmic Awareness', 'Curse Resistance', 'Death Touch', 'Electricity Resistance', 'Force Fields', 'Hellfire Resistance', 'Higher Dimensional Manipulation', 'Illumination', 'Illusion Resistance', 'Illusions', 'Immortality Negation', 'Indomitable Will', 'Intangibility', 'Invisibility', 'Levitation', 'Marksmanship', 'Master Martial Artist', 'Matter Manipulation', 'Petrification', 'Possession Resistance', 'Power Suit', 'Spatial Awareness', 'Transmutation', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vision - X-Ray']",DC Comics
823,Black Lantern,0,0,0,0,0,0,0,,DC Comics
824,Black Lantern,85,25,100,70,100,75,70,"['Absorption', 'Accelerated Healing', 'Agility', 'Berserk Mode', 'Corruption', 'Damage Boost', 'Danger Sense', 'Death Touch', 'Dimensional Travel', 'Durability', 'Endurance', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Insanity', 'Intangibility', 'Intelligence', 'Jump', 'Lantern Power Ring', 'Peak Human Condition', 'Phasing', 'Portal Creation', 'Reflexes', 'Spatial Awareness', 'Speed Force', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Time Travel', 'Vibration Manipulation', 'Zombie Physiology', 'Absolute Condition', 'Accelerated Development', 'Acrobatics', 'Adaptation', 'Afterimage Creation', 'Attack Reflection', 'Awakened Power', 'Bloodlust', 'Bullet Time', 'Cold Resistance', 'Death Manipulation', 'Decay Embodiment', 'Density Control', 'Dexterity', 'Dimensional Awareness', 'Electrical Transport', 'Electricity Absorption', 'Electricity Resistance', 'Electrokinesis', 'Elemental Transmogrification', 'Emotional Power Up', 'Energy Absorption', 'Energy Blasts', 'Energy Embodiment', 'Enhanced Hearing', 'Enhanced Thievery', 'Enhanced Touch', 'Extrasensory Perception', 'Fire Resistance', 'Force Fields', 'Heat Generation', 'Heat Resistance', 'Illumination', 'Indomitable Will', 'Invulnerability', 'Master Martial Artist', 'Mind Control Resistance', 'Non-Physical Interaction', 'Possession Resistance', 'Power Augmentation', 'Power Sense', 'Reactive Power Level', 'Regeneration', 'Self-Sustenance', 'Shockwaves Generation', 'Statistics Amplification', 'Supernatural Condition', 'Teleportation', 'Time Manipulation', 'Time Manipulation Resistance', 'Timeframe Control', 'Toxin and Disease Resistance', 'Vision - Night', 'Vortex Creation', 'Wind Control', 'Aura', 'Biokinesis', 'Clairvoyance Resistance', 'Cosmic Awareness', 'Curse Resistance', 'Existence Erasure Resistance', 'Illusion Resistance', 'Illusions', 'Invisibility', 'Levitation', 'Master Tactician', 'Matter Absorption', 'Molecular Manipulation', 'Power Absorption Immunity', 'Power Bestowal', 'Radiation Immunity', 'Reality Warping Resistance', 'Sealing', 'Telepathy Resistance']",DC Comics
